,PF00042.28,PF00115.25,PF00116.26,PF00296.26,PF00510.24,PF00916.26,PF01521.26,PF03063.25,PF05425.18,PF10371.14,PF13597.11,PF16870.10,PF17773.7,PF17910.6,PF02579.22,PF01152.27,PF08530.16,PF01871.22,PF02906.19,PF05721.19,Oxygen2
2725,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1
2726,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2727,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0
2728,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2729,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
2730,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0
2731,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
2732,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2733,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
2734,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1
2735,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
2736,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2737,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0
2738,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2739,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1
2740,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1
2741,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2742,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
2743,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
2744,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1
2745,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
2746,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0
2747,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
2748,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
2749,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1
2750,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
2751,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1
2752,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0
2753,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
2754,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
2755,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
2756,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0
2757,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
2758,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1
2759,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
2760,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1
2761,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0
2762,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2763,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0
2764,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2765,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
2766,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
2767,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
2768,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2769,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1
2770,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1
2771,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1
2772,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2773,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1
2774,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0
2775,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0
2776,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
2777,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0
2778,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2779,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
2780,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
2781,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
2782,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
2783,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1
2784,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0
2785,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0
2786,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2787,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1
2788,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2789,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0
2790,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1
2791,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2792,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0
2793,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1
2794,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1
2795,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2796,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
2797,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1
2798,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1
2799,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
2800,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
2801,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
2802,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
2803,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2804,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
2805,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2806,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
2807,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
2808,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1
2809,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2810,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
2811,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
2812,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1
2813,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2814,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
2815,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0
2816,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2817,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0
2818,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2819,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1
2820,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2821,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0
2822,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0
2823,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0
2824,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2825,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2826,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0
2827,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0
2828,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0
2829,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0
2830,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
2831,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2832,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1
2833,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
2834,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2835,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
2836,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
2837,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0
2838,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
2839,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
2840,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0
2841,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
2842,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1
2843,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1
2844,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
2845,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0
2846,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
2847,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0
2848,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0
2849,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2850,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2851,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0
2852,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
2853,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1
2854,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1
2855,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0
2856,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1
2857,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0
2858,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0
2859,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0
2860,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1
2861,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2862,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
2863,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2864,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0
2865,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1
2866,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0
2867,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
2868,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0
2869,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1
2870,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2871,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2872,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2873,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0
2874,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
2875,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
2876,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2877,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0
2878,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0
2879,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0
2880,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2881,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
2882,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0
2883,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2884,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2885,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2886,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0
2887,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0
2888,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0
2889,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1
2890,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
2891,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2892,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
2893,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1
2894,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0
2895,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
2896,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2897,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2898,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
2899,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0
2900,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2901,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2902,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
2903,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2904,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
2905,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2906,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0
2907,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
2908,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
2909,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0
2910,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1
2911,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1
2912,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
2913,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
2914,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
2915,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
2916,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2917,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
2918,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0
2919,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2920,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
2921,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2922,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2923,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2924,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1
2925,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1
2926,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
2927,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
2928,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0
2929,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2930,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2931,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
2932,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0
2933,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1
2934,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0
2935,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
2936,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2937,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
2938,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
2939,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2940,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2941,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
2942,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2943,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1
2944,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
2945,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2946,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
2947,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0
2948,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2949,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
2950,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
2951,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0
2952,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0
2953,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0
2954,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
2955,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1
2956,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2957,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2958,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0
2959,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1
2960,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0
2961,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2962,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
2963,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1
2964,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1
2965,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2966,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0
2967,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
2968,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
2969,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2970,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0
2971,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1
2972,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
2973,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2974,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
2975,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0
2976,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0
2977,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1
2978,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
2979,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2980,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2981,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0
2982,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2983,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2984,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0
2985,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
2986,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2987,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1
2988,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
2989,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
2990,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
2991,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
2992,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
2993,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0
2994,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1
2995,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0
2996,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
2997,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1
2998,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0
2999,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0
3000,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
3001,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
3002,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
3003,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1
3004,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
3005,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0
3006,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1
3007,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1
3008,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1
3009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3010,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
3011,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
3012,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1
3013,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0
3014,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
3015,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0
3016,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
3017,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
3018,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
3019,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0
3020,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0
3021,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
3022,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1
3023,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
3024,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0
3025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
3026,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
3027,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0
3028,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
3029,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1
3030,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0
3031,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
